#	human_gene	human_chr	human_strand	hg19_exon_start	hg19_exon_end	hg18_exon_start	hg18_exon_end	human_exon_len	human_intergenic_5p_start	human_intergenic_5p_end	human_intergenic_5p_len	human_intergenic_3p_start	human_intergenic_3p_end	human_intergenic_3p_len	human_exon_divergence	human_intergenic_5p_divergence	human_intergenic_3p_divergence	human_rec_start	human_rec_end	human_rec_rate	chimp_useability	chimp_transcript	chimp_gene_and_exon	chimp_chr	chimp_strand	chimp_UCSC_start	chimp_UCSC_end	chimp_exon_start	chimp_exon_end	chimp_exon_len	chimp_intergenic_5p_start	chimp_intergenic_5p_end	chimp_intergenic_5p_len	chimp_intergenic_3p_start	chimp_intergenic_3p_end	chimp_intergenic_3p_len	chimp_exon_divergence	chimp_exon_callability	chimp_intergenic_5p_divergence	chimp_intergenic_5p_callability	chimp_intergenic_3p_divergence	chimp_intergenic_3p_callability	chimp_rec_start_pos	chimp_rec_end_pos	chimp_interpolated_4Ner/kp_rec_rate	chimp_prop_avg_4Ner/kb_rec_rate	chimp_inversion_sites	vervet_useability	vervet_transcript	vervet_gene_and_exon	vervet_chr	vervet_strand	vervet_UCSC_start	vervet_UCSC_end	vervet_exon_start	vervet_exon_end	vervet_exon_len	vervet_intergenic_5p_start	vervet_intergenic_5p_end	vervet_intergenic_5p_len	vervet_intergenic_3p_start	vervet_intergenic_3p_end	vervet_intergenic_3p_len	vervet_exon_divergence	vervet_exon_callability	vervet_intergenic_5p_divergence	vervet_intergenic_5p_callability	vervet_intergenic_3p_divergence	vervet_intergenic_3p_callability	vervet_rec_start_pos	vervet_rec_end_pos	vervet_interpolated_4Ner/kp_rec_rate	vervet_prop_avg_4Ner/kb_rec_rate	vervet_inversion_sites
19	GNG4	chr1	-	235710985	235715537	235547685	235552237	4553	235552238	235567988	15751	235526083	235547684	21602	0.002415989	/	/	235547849	235552223	2.427366182	Y	ENSPTRT00000003898	ENSPTRG00000002133_ex1/4	chr1	-	216369694	216370827	216369694	216370827	1134	216370828	216387205	16378	216346694	216369693	23000	0.001831502	1092	0.004953477	14939	0.005208333	16320	216346972	216386936	2.06990036	2.034122982	NA	Y	ENSCSAT00000008139.1	ENSCSAG00000010055.1_ex1/2	chr25	-	72728007	72728133	72728007	72728133	127	72728134	72741870	13737	72702682	72728006	25325	0	126	0.026536427	12285	0.011404779	22096	72702960	72741628	0.080261819	0.045731995	NA
20	CNST	chr1	+	246829002	246831884	246665700	246668582	2883	246663017	246665699	2683	246668583	246696329	27747	0.002774887	/	/	246666314	246668054	3.449574	Y	ENSPTRT00000004013	ENSPTRG00000002189_ex8/8	chr1	+	227760227	227761653	227760227	227761653	1427	227757204	227760226	3023	227761654	227792786	31133	0.002120141	1415	0.003469211	2306	0.005874468	25364	227756430	227792518	0.321561655	0.361542544	NA	Y	ENSCSAT00000007195.1	ENSCSAG00000009127.1_ex11/11	chr25	+	83703821	83706697	83703821	83706697	2877	83700884	83703820	2937	83706698	83735274	28577	0	2544	NA	0	NA	0	83700824	83735564	0.346861572	0.311439373	NA
21	RSAD2	chr2	+	7035909	7038363	6895778	6898232	2455	6893052	6895777	2726	6898233	6905254	7022	0.002443992	/	/	6870151	7068829	6.499692334	Y	ENSPTRT00000021671	ENSPTRG00000011629_ex6/6	chr2a	+	7058985	7061434	7058985	7061434	2450	7057950	7058984	1035	7061435	7071124	9690	0.005412157	2402	0.005819593	1031	0.00476731	8810	7057957	7072428	0.012257895	0.012450117	NA	Y	ENSCSAT00000005091.1	ENSCSAG00000007051.1_ex1/6	chr14	-	100778301	100780858	100778301	100780858	2558	100780859	100781882	1024	100760968	100778300	17333	0.008337193	2159	0.026785714	1008	0.033619906	14307	100760962	100781936	0.998356918	1.107542288	NA
22	ASXL2	chr2	-	25962253	25967345	25739384	25744476	5093	25744477	25747086	2610	25706516	25739383	32868	0.002159827	/	/	25739400	25744385	4.441081307	N	ENSPTRT00000021847	ENSPTRG00000011726_ex1/12	chr2a	-	26283896	26290686	26283896	26290686	6791	26290687	26292891	2205	26263697	26283895	20199	0.003065134	6525	0.002411963	2073	0.003345203	18534	26263545	26292480	1.198105201	2.492348446	NA	Y	ENSCSAT00000006683.1	ENSCSAG00000008663.1_ex15/15	chr14	+	81912231	81914679	81912231	81914679	2449	81909584	81912230	2647	81914680	81936351	21672	0.010213144	2252	0.028723841	2437	0.028631285	20048	81909272	81936525	0.037067185	0.024454255	NA
23	KIF3C	chr2	-	26203242	26205443	25980373	25982574	2202	25982575	25988626	6052	25968409	25980372	11964	0.000454133	/	/	25976763	25984556	2.063602461	Y	ENSPTRT00000021848	ENSPTRG00000011727_ex8/8	chr2a	-	26539037	26541239	26539037	26541239	2203	26541240	26649665	108426	26526512	26539036	12525	0.001311475	1525	0.002903011	97485	0.003729203	10458	26525561	26649805	0.158288666	0.183347353	NA	Y	ENSCSAT00000006749.1	ENSCSAG00000008688.1_ex1/8	chr14	+	81666792	81669089	81666792	81669089	2298	81569525	81666791	97267	81669090	81681228	12139	0.012839506	2025	0.022502369	75992	0.024186498	10295	81569571	81681283	0.045722599	0.030939205	NA
24	PPP1CB	chr2	+	29022065	29025806	28799199	28802940	3742	28796598	28799198	2601	28802941	28806887	3947	0.000534474	/	/	28796865	28807532	4.219737308	Y	ENSPTRT00000021944	ENSPTRG00000011788_ex9/9	chr2a	+	29432567	29436300	29432567	29436300	3734	29429964	29432566	2603	29436301	29440622	4322	0.001916758	3652	0.00117325	2557	0.001385042	3610	29429976	29440271	0.091532589	0.127834311	NA	Y	ENSCSAT00000008728.1	ENSCSAG00000010645.1_ex1/8	chr14	-	78804547	78804781	78804547	78804781	235	78804782	78807536	2755	78748188	78804546	56359	0.012765957	235	0.024417731	2662	0.014806707	48424	78748646	78808165	0.034867706	0.017176108	NA
25	LBH	chr2	+	30480299	30482899	30257433	30260033	2601	30245970	30257432	11463	30260034	30303339	43306	0.000768935	/	/	30150376	30382970	1.014490808	Y	ENSPTRT00000058994	ENSPTRG00000030525_ex3/3	chr2a	+	30921815	30922430	30921815	30922430	616	30910343	30921814	11472	30922431	30956544	34114	0	579	0.00338952	10916	0.004532742	31107	30910396	30957394	0.590554811	0.59206102	NA	Y	ENSCSAT00000009198.1	ENSCSAG00000011112.1_ex1/3	chr14	-	77280509	77280695	77280509	77280695	187	77280696	77292247	11552	77184998	77280508	95511	0.005347594	187	0.028938907	10574	0.029142154	80399	77184964	77291923	0.167512617	0.123589473	NA
26	LCLAT1	chr2	+	30862983	30867091	30640117	30644225	4109	30604147	30640116	35970	30644226	30683498	39273	0.001216841	/	/	30382970	30693895	1.189180752	Y	ENSPTRT00000065094	ENSPTRG00000011801_ex6/6	chr2a	+	31309373	31313493	31309373	31313493	4121	31291447	31309372	17926	31313494	31620242	306749	0.002743142	4010	0.00458336	15709	0.004215337	262138	31292122	31620443	0.464758039	0.486973046	NA	Y	ENSCSAT00000009212.1	ENSCSAG00000011124.1_ex1/7	chr14	-	76872888	76876934	76872888	76876934	4047	76876935	76916610	39676	76645155	76872887	227733	0.021036585	3280	0.018370636	27925	0.029187116	180936	76645238	76918908	0.156011021	0.200861586	NA
27	SPAST	chr2	+	32379443	32382706	32154374	32157637	3264	32149691	32154373	4683	32157638	32161739	4102	0.000919118	/	/	31871372	32168946	3.463196732	Y	ENSPTRT00000021983	ENSPTRG00000011812_ex17/17	chr2a	+	32886232	32887643	32886232	32887643	1412	32882604	32886231	3628	32887644	32892672	5029	0.005710207	1401	0.004633652	3453	0.003311258	4832	32882890	32892290	0.700865426	0.679940711	NA	Y	ENSCSAT00000009593.1	ENSCSAG00000011510.1_ex1/17	chr14	-	75343326	75346698	75343326	75346698	3373	75346699	75347684	986	75341881	75343325	1445	0.018174635	2531	0.027210884	294	0	641	75340776	75349319	6.00E-05	6.00E-05	NA
28	PRKCE	chr2	+	46411874	46415129	46184735	46187990	3256	46172244	46184734	12491	46187991	46242696	54706	0.001535627	/	/	46039192	46241875	1.768999255	Y	ENSPTRT00000022122	ENSPTRG00000011890_ex16/16	chr2a	+	47260951	47261098	47260951	47261098	148	47247514	47260950	13437	47261099	47322615	61517	0	148	0.004452158	13252	0.003733021	44468	47247949	47322628	0.475137	0.469317899	NA	Y	ENSCSAT00000011451.1	ENSCSAG00000013435.1_ex1/13	chr14	-	61026016	61026163	61026016	61026163	148	61026164	61038400	12237	60969401	61026015	56615	0	148	0.032004992	11217	0.027824819	46649	60969347	61036764	1.476736891	1.526874134	NA
29	APLF	chr2	+	68804952	68807294	68577820	68580162	2343	68561566	68577819	16254	68580163	68603611	23449	0.00128041	/	/	68513521	70448194	2.121244304	Y	ENSPTRT00000022336	ENSPTRG00000012004_ex13/13	chr2a	+	70061484	70061687	70061484	70061687	204	70056863	70061483	4621	70061688	70094973	33286	0	204	0.001104972	4525	0.002669289	28472	70056839	70094511	0.071238028	0.073086557	NA	Y	ENSCSAT00000012982.1	ENSCSAG00000014912.1_ex1/10	chr14	-	38540083	38540286	38540083	38540286	204	38540287	38544820	4534	38464930	38540082	75153	0.014705882	204	0.001479655	4055	0.024984214	47510	38465496	38545365	3.00E-05	3.00E-05	NA
30	ANTXR1	chr2	+	69472357	69476459	69245225	69249327	4103	69219320	69245224	25905	69249328	69284548	35221	0.001706069	/	/	68513521	70448194	4.205595751	Y	ENSPTRT00000022345	ENSPTRG00000012011_ex18/18	chr2a	+	70744093	70748039	70744093	70748039	3947	70718002	70744092	26091	70748040	70792327	44288	0.002324981	3871	0.002814337	24162	0.004957684	39938	70717996	70792135	0.462619971	0.445525499	NA	Y	ENSCSAT00000013063.1	ENSCSAG00000014972.1_ex1/18	chr14	-	37877435	37881400	37877435	37881400	3966	37881401	37907443	26043	37747778	37877434	129657	0.02161578	3701	0.03016164	24004	0.030621872	111293	37747254	37907388	0.101636242	0.093807042	NA
31	SFXN5	chr2	-	73169165	73172228	72942036	72945099	3064	72945100	72951039	5940	72938464	72942035	3572	0.001631854	/	/	72940610	72952543	4.986583925	Y	ENSPTRT00000022428	ENSPTRG00000012056_ex1/14	chr2a	-	74519757	74520290	74519757	74520290	534	74520291	74528462	8172	74460447	74519756	59310	0	461	0.003622251	7730	0.003504486	49936	74461782	74528605	0.189510573	0.193706531	NA	Y	ENSCSAT00000013415.1	ENSCSAG00000015340.1_ex14/14	chr14	+	34221666	34221744	34221666	34221744	79	34213728	34221665	7938	34221745	34283321	61577	0	79	0.030960572	7558	0.029046018	55326	34213938	34283310	0.01475911	0.002390067	NA
32	TET3	chr2	+	74273405	74275538	74046278	74048411	2134	74024722	74046277	21556	74048412	74060980	12569	0.000937207	/	/	74030728	74053180	1.185915933	Y	ENSPTRT00000022460	ENSPTRG00000012075_ex1/9	chr2a	+	75638723	75640818	75638723	75640818	2096	75593903	75638722	44820	75640819	75652267	11449	0.000543183	1841	0.003596502	40595	0.003914259	10730	75593545	75652328	0.10597438	0.119860223	NA	Y	ENSCSAT00000013611.1	ENSCSAG00000015514.1_ex9/12	chr14	-	33230870	33233004	33230870	33233004	2135	33233005	33254766	21762	33217898	33230869	12972	0.008903468	2134	0.028530525	19558	0.030941409	10633	33217026	33254819	5.00E-05	5.00E-05	NA
33	RNF103	chr2	-	86830516	86832541	86603393	86605418	2026	86605419	86608788	3370	86583445	86603392	19948	0.000493583	/	/	86599299	86609001	2.272080605	Y	ENSPTRT00000058811	ENSPTRG00000012157_ex1/4	chr2a	-	88552342	88554370	88552342	88554370	2029	88554371	88557949	3579	88531982	88552341	20360	0.0009995	2001	0.003256151	2764	0.003022851	19518	88532159	88558084	0.538460675	0.679863382	NA	Y	ENSCSAT00000014442.1	ENSCSAG00000016352.1_ex3/3	chr14	+	20555190	20557849	20555190	20557849	2660	20551684	20555189	3506	20557850	20576333	18484	0.008383234	2505	0.027337683	3219	0.03271839	15557	20551874	20574542	3.18E-05	3.65E-05	NA
34	SH3RF3	chr2	+	110259080	110262213	109501503	109504636	3134	NA	NA	NA	109504637	109523716	19080	0.000957243	/	/	109501516	109504533	0.802091209	Y	ENSPTRT00000022899	ENSPTRG00000012336_ex11/11	chr2a	+	110816898	110817067	110816898	110817067	170	110815293	110816897	1605	110817068	110875076	58009	0	142	0.00665779	1502	0.004035285	53280	110815201	110875088	0.126045753	0.145111204	NA	Y	ENSCSAT00000015081.1	ENSCSAG00000016986.1_ex9/9	chr14	+	13027328	13030464	13027328	13030464	3137	13021555	13027327	5773	13030465	13085088	54624	0.035271065	3062	0.035868782	5548	0	48776	13021507	13085176	0.293397195	0.229217815	NA
35	CCDC93	chr2	-	118673054	118677972	117915478	117920396	4919	117920397	117925716	5320	117873928	117915477	41550	0.001016467	/	/	117914974	117921136	3.400628701	Y	ENSPTRT00000023012	ENSPTRG00000012394_ex1/24	chr2b	-	118527120	118531968	118527120	118531968	4849	118531969	118537288	5320	118132583	118527119	394537	0.002111041	4737	0.00447205	4025	0.004563696	296032	118132384	118537574	1.044866838	1.076421536	NA	Y	ENSCSAT00000014624.1	ENSCSAG00000016529.1_ex24/24	chr10	+	12380291	12380363	12380291	12380363	73	12377915	12380290	2376	12380364	12737969	357606	0.01369863	73	0.025344353	1815	0.015539486	258181	16629855	16629855	0.27081	0	NA
36	KCNJ3	chr2	+	155711239	155714864	154854727	154858352	3626	154782289	154854726	72438	154858353	154899346	40994	0.000827358	/	/	154854845	154858275	0.672185733	Y	ENSPTRT00000023256	ENSPTRG00000012547_ex3/3	chr2b	+	159427814	159429587	159427814	159429587	1774	159355098	159427813	72716	159429588	159674076	244489	0.000572738	1746	0.002949004	69515	0.002476715	209148	159354962	159673351	0.176498145	0.185654157	NA	Y	ENSCSAT00000014066.1	ENSCSAG00000015970.1_ex3/3	chr10	+	40255062	40255646	40255062	40255646	585	40181327	40255061	73735	40255647	40493982	238336	0.005136986	584	0.027490027	62168	0.025323416	138212	40181640	40494089	0.207441576	0.237315974	NA
